,title_pt,title_en,title_polarity,title_subjectivity,sentiment_class
10012,certeza recomendo,sure recommend,0.5,0.8888888888888888,positive
10013,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
10014,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10015,ótimo atendimento,great service,0.8,0.75,positive
10016,ótimo produto,great product,0.8,0.75,positive
10017,bom,bom,0.4,0.0,positive
10018,lindo,lindo,0.0,0.0,neutral
10019,nf emitida,nf emitted,0.0,0.0,neutral
10020,pedido entregue,order delivered,0.0,0.0,neutral
10021,excelente,great,0.8,0.75,positive
10022,boa entrega ruim,good bad delivery,5.551115123125783e-17,0.6333333333333333,neutral
10023,produto diferente,different product,0.0,0.6,neutral
10024,bom nota am,good note am,0.7,0.6000000000000001,positive
10025,péssimo,terrible,-1.0,1.0,negative
10026,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10027,super,super,0.3333333333333333,0.6666666666666666,positive
10028,bom,bom,0.4,0.0,positive
10029,ótimo,excellent,1.0,1.0,positive
10030,satisfeita,satisfied,0.5,1.0,positive
10031,ótimo produto,great product,0.8,0.75,positive
10032,entrega antes prazo,delivery before deadline,0.0,0.0,neutral
10033,lannister super pontual,lannister super pontual,0.3333333333333333,0.6666666666666666,positive
10034,produto errado,wrong product,-0.5,0.9,negative
10035,otimo,great,0.8,0.75,positive
10036,certeza,assurance,0.0,0.0,neutral
10037,recomendo produto otimo,I recommend great product,0.8,0.75,positive
10038,recomendado,recommended,0.0,0.0,neutral
10039,recomendado,recommended,0.0,0.0,neutral
10040,dez,dez,0.0,0.0,neutral
10041,boa,boa,0.4,0.0,positive
10042,recomendado,recommended,0.0,0.0,neutral
10043,empresa confiável,reliable company,0.0,0.0,neutral
10044,recomendo,I recommend,0.0,0.0,neutral
10045,otimo,great,0.8,0.75,positive
10046,produto entregue prazo,product delivered deadline,0.0,0.0,neutral
10047,menos,any less,-0.16666666666666666,0.06666666666666667,negative
10048,produto chegou,product arrived,0.0,0.0,neutral
10049,recomendo,I recommend,0.0,0.0,neutral
10050,ótimo,excellent,1.0,1.0,positive
10051,,,,,0
10052,bom,bom,0.4,0.0,positive
10053,recebi ainda,I still received,0.0,0.0,neutral
10054,otimo,great,0.8,0.75,positive
10055,produto,product,0.0,0.0,neutral
10056,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10057,nao posso avaliar ainda,I can't evaluate yet,0.0,0.0,neutral
10058,marca produto,product brand,0.0,0.0,neutral
10059,excelente,great,0.8,0.75,positive
10060,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10061,falta unidade,lack unity,0.0,0.0,neutral
10062,ruim,roomy,0.0,0.0,neutral
10063,,,,,0
10064,aguardando entrega,awaiting delivery,0.0,0.0,neutral
10065,recomendo,I recommend,0.0,0.0,neutral
10066,recebi rapidamente,received quickly,0.3333333333333333,0.5,positive
10067,odor ruim,bad odor,-0.6999999999999998,0.6666666666666666,negative
10068,péssima ruin,bad bad,-0.6999999999999998,0.6666666666666666,negative
10069,bom,bom,0.4,0.0,positive
10070,recomendo,I recommend,0.0,0.0,neutral
10071,recomendo,I recommend,0.0,0.0,neutral
10072,recomendado,recommended,0.0,0.0,neutral
10073,excelente,great,0.8,0.75,positive
10074,ruin,ruin,0.0,0.0,neutral
10075,recomendo,I recommend,0.0,0.0,neutral
10076,melhor loja brasil,best store brazil,1.0,0.3,positive
10077,bom,bom,0.4,0.0,positive
10078,aguardando produto,waiting for product,0.0,0.0,neutral
10079,loja recomendável,recommendable store,0.0,0.0,neutral
10080,precisei retirar,I needed to withdraw,0.0,0.0,neutral
10081,embalagem excesso,excess packaging,0.0,0.0,neutral
10082,recomendo,I recommend,0.0,0.0,neutral
10083,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10084,maravilhoso,amazing,0.6000000000000001,0.9,positive
10085,satisfação compra,satisfaction purchase,0.0,0.0,neutral
10086,recebi antes prazo,I received before deadline,0.0,0.0,neutral
10087,nota,use,0.0,0.0,neutral
10088,adorei,I loved it,0.7,0.8,positive
10089,custo x benefício,cost X benefit,0.0,0.0,neutral
10090,excelente,great,0.8,0.75,positive
10091,excelente,great,0.8,0.75,positive
10092,ótimo,excellent,1.0,1.0,positive
10093,boa,boa,0.4,0.0,positive
10094,melhor esperado,best expected,0.45,0.35,positive
10095,recebi apenas,I just received,0.0,0.0,neutral
10096,recomendo,I recommend,0.0,0.0,neutral
10097,bom,bom,0.4,0.0,positive
10098,,,,,0
10099,lindo amei,"beautiful, I love it",0.675,0.8,positive
10100,m boa,m boa,0.0,0.0,neutral
10101,obrigado,thanks,0.2,0.2,neutral
10102,entrega super rapida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
10103,,,,,0
10104,recomendo,I recommend,0.0,0.0,neutral
10105,cor incorreta,incorrect color,0.0,0.0,neutral
10106,perfeito super recomendo,perfect super recommend,0.6666666666666666,0.8333333333333333,positive
10107,tudo beleza rápido,all beauty fast,0.2,0.6,neutral
10108,produto bom,good product,0.7,0.6000000000000001,positive
10109,,,,,0
10110,jogo palavras cruzadas,crossword game,-0.4,0.4,negative
10111,ótimo,excellent,1.0,1.0,positive
10112,produto excelente,excellent product,1.0,1.0,positive
10113,praticidade,practicality,0.0,0.0,neutral
10114,bom,bom,0.4,0.0,positive
10115,cadeira presta,good chair,0.7,0.6000000000000001,positive
10116,bom,bom,0.4,0.0,positive
10117,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10118,envio jato,jet shipping,0.0,0.0,neutral
10119,bom bom,Sugarplum,0.0,0.0,neutral
10120,bom,bom,0.4,0.0,positive
10121,ótimo produto,great product,0.8,0.75,positive
10122,bom,bom,0.4,0.0,positive
10123,amei,loved it,0.7,0.8,positive
10124,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10125,gostei,I liked,0.6,0.8,positive
10126,produto veio defeito,product came defect,0.0,0.0,neutral
10127,primeira falha,first failure,-0.033333333333333354,0.31666666666666665,negative
10128,recomendo,I recommend,0.0,0.0,neutral
10129,excelente,great,0.8,0.75,positive
10130,recomendo,I recommend,0.0,0.0,neutral
10131,recomendadissima,highly recommended,0.16,0.5399999999999999,neutral
10132,bom,bom,0.4,0.0,positive
10133,bom,bom,0.4,0.0,positive
10134,quantidade errada,wrong amount,-0.5,0.9,negative
10135,vanessa,vanessa,0.0,0.0,neutral
10136,ótimo vendedor,great seller,0.8,0.75,positive
10137,recomendo,I recommend,0.0,0.0,neutral
10138,regular,regular,0.0,0.07692307692307693,neutral
10139,ótima,excellent,1.0,1.0,positive
10140,recomendo,I recommend,0.0,0.0,neutral
10141,recomendo,I recommend,0.0,0.0,neutral
10142,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10143,otima,kidnaps,0.0,0.0,neutral
10144,otimo,great,0.8,0.75,positive
10145,deixa desejar,let it be desired,0.0,0.0,neutral
10146,bom,bom,0.4,0.0,positive
10147,recomendo,I recommend,0.0,0.0,neutral
10148,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10149,profissa,professional,0.1,0.1,neutral
10150,produto errado,wrong product,-0.5,0.9,negative
10151,bom,bom,0.4,0.0,positive
10152,boa,boa,0.4,0.0,positive
10153,otima,kidnaps,0.0,0.0,neutral
10154,bom,bom,0.4,0.0,positive
10155,boa,boa,0.4,0.0,positive
10156,entregaram,delivered,0.0,0.0,neutral
10157,produto diferente,different product,0.0,0.6,neutral
10158,farinheiro,meal maker,0.0,0.0,neutral
10159,recomendo,I recommend,0.0,0.0,neutral
10160,boa,boa,0.4,0.0,positive
10161,ótimo produto,great product,0.8,0.75,positive
10162,quadros entregues errado,frames delivered wrong,-0.5,0.9,negative
10163,boa,boa,0.4,0.0,positive
10164,recomendo,I recommend,0.0,0.0,neutral
10165,decepcionado,disappointed,-0.75,0.75,negative
10166,ótimo,excellent,1.0,1.0,positive
10167,,,,,0
10168,rápido,fast,0.2,0.6,neutral
10169,conforme anúncio,as advertised,0.0,0.0,neutral
10170,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10171,pessima,bad,-0.6999999999999998,0.6666666666666666,negative
10172,recomendo certeza,I definitely recommend,0.0,0.5,neutral
10173,otima,kidnaps,0.0,0.0,neutral
10174,ótima,excellent,1.0,1.0,positive
10175,,,,,0
10176,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10177,ótimo,excellent,1.0,1.0,positive
10178,bom atrasado,good late,0.19999999999999998,0.6000000000000001,neutral
10179,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10180,bom,bom,0.4,0.0,positive
10181,bom,bom,0.4,0.0,positive
10182,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10183,,,,,0
10184,avaliação positiva,positive review,0.22727272727272727,0.5454545454545454,neutral
10185,recomendo,I recommend,0.0,0.0,neutral
10186,atraso entrega,delay delivery,0.0,0.0,neutral
10187,boa compra recomendo,good buy I recommend,0.7,0.6000000000000001,positive
10188,produto ótimo,great product,0.8,0.75,positive
10189,produto falso,fake product,-0.5,1.0,negative
10190,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10191,ótimo,excellent,1.0,1.0,positive
10192,sugestão,suggestion,0.0,0.0,neutral
10193,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10194,ótimo,excellent,1.0,1.0,positive
10195,produto entregue,product delivered,0.0,0.0,neutral
10196,ótimo,excellent,1.0,1.0,positive
10197,,,,,0
10198,recomendaria sim,yes would recommend,0.0,0.0,neutral
10199,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10200,propaganda enganosa,false advertising,-0.4000000000000001,0.6,negative
10201,recomendo,I recommend,0.0,0.0,neutral
10202,trocaram produto,exchanged product,0.0,0.0,neutral
10203,ótima,excellent,1.0,1.0,positive
10204,super recomento,I highly recommend,0.16,0.5399999999999999,neutral
10205,,,,,0
10206,atraso,delay,0.0,0.0,neutral
10207,sim super recomendo,yes I highly recommend,0.16,0.5399999999999999,neutral
10208,lindooooo,lindooooo,0.0,0.0,neutral
10209,metade pedido,half order,-0.16666666666666666,0.16666666666666666,negative
10210,responsabilidade,responsibility,0.0,0.0,neutral
10211,produto falsificado,counterfeit product,0.0,0.0,neutral
10212,ótima comra,great eat,0.8,0.75,positive
10213,rapido,quick,0.3333333333333333,0.5,positive
10214,gostei,I liked,0.6,0.8,positive
10215,otimo,great,0.8,0.75,positive
10216,bom produto,good product,0.7,0.6000000000000001,positive
10217,nota,use,0.0,0.0,neutral
10218,sim,sim,0.0,0.0,neutral
10219,excelente,great,0.8,0.75,positive
10220,lindíssimo,beautiful,0.85,1.0,positive
10221,pendente entrega,pending delivery,0.0,0.0,neutral
10222,bom,bom,0.4,0.0,positive
10223,boa,boa,0.4,0.0,positive
10224,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10225,recebi produto,I received product,0.0,0.0,neutral
10226,otimo produto,great product,0.8,0.75,positive
10227,ótimo produto,great product,0.8,0.75,positive
10228,ruim,roomy,0.0,0.0,neutral
10229,ótimo,excellent,1.0,1.0,positive
10230,produto ruim,bad product,-0.6999999999999998,0.6666666666666666,negative
10231,bom,bom,0.4,0.0,positive
10232,excelente,great,0.8,0.75,positive
10233,pedido incompleto,incomplete order,0.0,0.0,neutral
10234,boa,boa,0.4,0.0,positive
10235,satisfeito,pleased,0.5,1.0,positive
10236,produto veio defeito,product came defect,0.0,0.0,neutral
10237,recomendo,I recommend,0.0,0.0,neutral
10238,ubirajara,ubirajara,0.0,0.0,neutral
10239,produto diferente,different product,0.0,0.6,neutral
10240,produto veio quebrado,product came broken,-0.4,0.4,negative
10241,decepção,disappointment,-0.6,0.4,negative
10242,ótimo,excellent,1.0,1.0,positive
10243,cumpre promete,fulfill promises,0.0,0.0,neutral
10244,recomendo,I recommend,0.0,0.0,neutral
10245,,,,,0
10246,bom,bom,0.4,0.0,positive
10247,boa,boa,0.4,0.0,positive
10248,ótimo,excellent,1.0,1.0,positive
10249,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10250,,,,,0
10251,otimo,great,0.8,0.75,positive
10252,bom,bom,0.4,0.0,positive
10253,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10254,maravilindo,marveling,0.0,0.0,neutral
10255,ótima,excellent,1.0,1.0,positive
10256,entrega parcial,Partial delivery,-0.1,0.3,negative
10257,excelente,great,0.8,0.75,positive
10258,otimo,great,0.8,0.75,positive
10259,recomendo bom,I recommend good,0.7,0.6000000000000001,positive
10260,faltando produto,missing product,-0.2,0.05,negative
10261,bom,bom,0.4,0.0,positive
10262,quero cancelar compra,I want to cancel purchase,0.0,0.0,neutral
10263,top,top,0.5,0.5,positive
10264,rapidez eficiência,speed efficiency,0.0,0.0,neutral
10265,entrega faltando produto,delivery missing product,-0.2,0.05,negative
10266,encomenda atraso,late order,-0.3,0.6,negative
10267,bonito,bonito,0.0,0.0,neutral
10268,funciona,it works,0.0,0.0,neutral
10269,perfeito,Perfect,1.0,1.0,positive
10270,ótimo,excellent,1.0,1.0,positive
10271,bom,bom,0.4,0.0,positive
10272,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10273,decepção,disappointment,-0.6,0.4,negative
10274,recomendo,I recommend,0.0,0.0,neutral
10275,excelente,great,0.8,0.75,positive
10276,péssimo,terrible,-1.0,1.0,negative
10277,ok,ok,0.5,0.5,positive
10278,bom,bom,0.4,0.0,positive
10279,bom,bom,0.4,0.0,positive
10280,ótimo,excellent,1.0,1.0,positive
10281,recomendo,I recommend,0.0,0.0,neutral
10282,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10283,excelente,great,0.8,0.75,positive
10284,bom,bom,0.4,0.0,positive
10285,excelente,great,0.8,0.75,positive
10286,head set xbox one,head set xbox one,0.0,0.0,neutral
10287,bom,bom,0.4,0.0,positive
10288,otimo,great,0.8,0.75,positive
10289,bom problemas,good problems,0.7,0.6000000000000001,positive
10290,falta mercadoria,lack of merchandise,0.0,0.0,neutral
10291,,,,,0
10292,,,,,0
10293,,,,,0
10294,problema,problem,0.0,0.0,neutral
10295,ok,ok,0.5,0.5,positive
10296,bom prazo,good term,0.7,0.6000000000000001,positive
10297,tudo excelente,everything excellent,1.0,1.0,positive
10298,maravilhosa qualidade,wonderful quality,1.0,1.0,positive
10299,envio incompleto,incomplete submission,0.0,0.0,neutral
10300,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10301,bom,bom,0.4,0.0,positive
10302,produto entregue,product delivered,0.0,0.0,neutral
10303,otimo,great,0.8,0.75,positive
10304,excelente,great,0.8,0.75,positive
10305,produto qualidade ruim,bad quality product,-0.6999999999999998,0.6666666666666666,negative
10306,entrega atrasada,late delivery,-0.3,0.6,negative
10307,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10308,recomendo,I recommend,0.0,0.0,neutral
10309,,,,,0
10310,péssimo,terrible,-1.0,1.0,negative
10311,melhor,best,1.0,0.3,positive
10312,bom,bom,0.4,0.0,positive
10313,ótimo,excellent,1.0,1.0,positive
10314,super recomendasdo,highly recommended,0.16,0.5399999999999999,neutral
10315,top,top,0.5,0.5,positive
10316,frete,freight,0.0,0.0,neutral
10317,lindoo,lindoo,0.0,0.0,neutral
10318,,,,,0
10319,recomendo,I recommend,0.0,0.0,neutral
10320,produto entregue,product delivered,0.0,0.0,neutral
10321,entrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
10322,rápido,fast,0.2,0.6,neutral
10323,problemas entrega,delivery problems,0.0,0.0,neutral
10324,ótimo,excellent,1.0,1.0,positive
10325,bom,bom,0.4,0.0,positive
10326,demora entrega,delivery delay,0.0,0.0,neutral
10327,bom produto,good product,0.7,0.6000000000000001,positive
10328,produto errado,wrong product,-0.5,0.9,negative
10329,ótima,excellent,1.0,1.0,positive
10330,recebi pedido incompleto,I received incomplete order,0.0,0.0,neutral
10331,ótimo vendedor,great seller,0.8,0.75,positive
10332,bom,bom,0.4,0.0,positive
10333,ótimo produto,great product,0.8,0.75,positive
10334,pessima,bad,-0.6999999999999998,0.6666666666666666,negative
10335,modelo relógio,watch model,0.0,0.0,neutral
10336,cadê produto,where is the product,0.0,0.0,neutral
10337,execelente,excellent,1.0,1.0,positive
10338,entrega rápida,fast delivery,0.2,0.6,neutral
10339,péssima impressão,bad impression,-0.6999999999999998,0.6666666666666666,negative
10340,papaleguas,papaleguas,0.0,0.0,neutral
10341,recebi outro produt,I received another product,0.0,0.0,neutral
10342,bom,bom,0.4,0.0,positive
10343,chegou antes pe,arrived before pe,0.0,0.0,neutral
10344,horrível,horrible,-1.0,1.0,negative
10345,recomendo,I recommend,0.0,0.0,neutral
10346,superecomendo,super recommend,0.3333333333333333,0.6666666666666666,positive
10347,aprovado,approved,0.0,0.0,neutral
10348,exijo devidas providen,I demand de vidas providen,0.0,0.0,neutral
10349,produto certo,right product,0.2857142857142857,0.5357142857142857,neutral
10350,recomendo,I recommend,0.0,0.0,neutral
10351,produto veio defeito,product came defect,0.0,0.0,neutral
10352,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10353,bom,bom,0.4,0.0,positive
10354,bom,bom,0.4,0.0,positive
10355,bom vendedor,Good salesman,0.7,0.6000000000000001,positive
10356,excelente,great,0.8,0.75,positive
10357,ótimo,excellent,1.0,1.0,positive
10358,ok,ok,0.5,0.5,positive
10359,otimo,great,0.8,0.75,positive
10360,ótimo produto,great product,0.8,0.75,positive
10361,produto qualidade,product quality,0.0,0.0,neutral
10362,pedido entregue,order delivered,0.0,0.0,neutral
10363,produto ainda chegou,product still arrived,0.0,0.0,neutral
10364,ótimo produto,great product,0.8,0.75,positive
10365,excelente,great,0.8,0.75,positive
10366,excelente serviço,excellent service,1.0,1.0,positive
10367,descaso,neglect,0.0,0.0,neutral
10368,entrega metade,delivery half,-0.16666666666666666,0.16666666666666666,negative
10369,original microsoft,original microsoft,0.375,0.75,positive
10370,bom,bom,0.4,0.0,positive
10371,recomendo todos,I recommend everyone,0.0,0.0,neutral
10372,excelente,great,0.8,0.75,positive
10373,ótimo produto,great product,0.8,0.75,positive
10374,fronha boa,good pillowcase,0.7,0.6000000000000001,positive
10375,otimo,great,0.8,0.75,positive
10376,ótimo,excellent,1.0,1.0,positive
10377,bom,bom,0.4,0.0,positive
10378,tudo ok,everything is OK,0.5,0.5,positive
10379,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
10380,cinco estrelas,five stars,0.0,0.0,neutral
10381,,,,,0
10382,ótimo,excellent,1.0,1.0,positive
10383,resalva,saves,0.0,0.0,neutral
10384,show,show,0.0,0.0,neutral
10385,bom,bom,0.4,0.0,positive
10386,otima,kidnaps,0.0,0.0,neutral
10387,falta respeito,lack of respect,0.0,0.0,neutral
10388,produto veio diferente,product came different,0.0,0.6,neutral
10389,bom,bom,0.4,0.0,positive
10390,razoavel,reasonable,0.2,0.6,neutral
10391,bom custo benefício,good cost-benefit,0.7,0.6000000000000001,positive
10392,péssima qualidade,bad quality,-0.6999999999999998,0.6666666666666666,negative
10393,produto errado,wrong product,-0.5,0.9,negative
10394,tudo perfeito,everything perfect,1.0,1.0,positive
10395,veio faltando,came missing,-0.2,0.05,negative
10396,show bola,show ball,0.0,0.0,neutral
10397,falta compromisso,lack of commitment,0.0,0.0,neutral
